2017-09-28 00:23:55.947 INFO in 'ProfileAnalyzerTest' at line 1972: FEES_150105_170801.txt
2017-09-28 00:24:01.0 INFO in 'ProfileAnalyzerTest' at line 1982: AVG ATR 0.000524804145526
2017-09-28 00:31:30.605 INFO in 'ProfileAnalyzerTest' at line 2028: [11.524759234658964, 5.57651675442921, 0, 100000, 102000, 110000, 145000, 1, 0, 0.03, 3, 'take_innsta_0.02', 20, 27, 8, 3.7935030897474418, 5.57651675442921, 92, 2.0666591247135226, 0, 100000, 102000, 133000, 160000, -1, 0, 0.02, 3, 'take_innsta_0.0075', 20, 27, 9, 1.9512669275661971, 2.0666591247135226, 103]
2017-09-28 00:31:30.605 INFO in 'ProfileAnalyzerTest' at line 2028: [11.857487244768684, 5.7375147662110715, 0, 100000, 102000, 103000, 142000, 1, 0, 0.03, 3, 'take_innsta_0.02', 20, 27, 13, 4.05531122475044, 5.7375147662110715, 77, 2.0666591247135226, 0, 100000, 102000, 133000, 160000, -1, 0, 0.02, 3, 'take_innsta_0.0075', 20, 27, 9, 1.9512669275661971, 2.0666591247135226, 103]
2017-09-28 00:31:30.605 INFO in 'ProfileAnalyzerTest' at line 2028: [12.209501803852554, 5.9078450131658835, 0, 100000, 102000, 110000, 134000, 1, 0, 0.03, 3, 'take_innsta_0.02', 20, 27, 13, 3.6438635755649544, 5.9078450131658835, 93, 2.0666591247135226, 0, 100000, 102000, 133000, 160000, -1, 0, 0.02, 3, 'take_innsta_0.0075', 20, 27, 9, 1.9512669275661971, 2.0666591247135226, 103]
2017-09-28 00:31:30.607 INFO in 'ProfileAnalyzerTest' at line 2028: [12.876723592241865, 6.230695443800785, 0, 100000, 102000, 103000, 132000, 1, 0, 0.03, 3, 'take_innsta_0.02', 20, 27, 14, 4.134286679333256, 6.230695443800785, 78, 2.0666591247135226, 0, 100000, 102000, 133000, 160000, -1, 0, 0.02, 3, 'take_innsta_0.0075', 20, 27, 9, 1.9512669275661971, 2.0666591247135226, 103]
2017-09-28 00:31:30.607 INFO in 'ProfileAnalyzerTest' at line 2028: [12.900700799373274, 6.2422973605584575, 0, 100000, 102000, 105000, 132000, 1, 0, 0.03, 3, 'take_innsta_0.02', 20, 27, 13, 3.5601367389039633, 6.2422973605584575, 91, 2.0666591247135226, 0, 100000, 102000, 133000, 160000, -1, 0, 0.02, 3, 'take_innsta_0.0075', 20, 27, 9, 1.9512669275661971, 2.0666591247135226, 103]
2017-09-28 00:31:30.607 INFO in 'ProfileAnalyzerTest' at line 2028: [14.069925913458345, 5.639910366566098, 0, 100000, 101000, 105000, 132000, 1, 0, 0.03, 3, 'take_innsta_0.02', 20, 27, 12, 3.5142656770848935, 5.639910366566098, 90, 2.4947073621712406, 0, 100000, 101000, 133000, 160000, -1, 0, 0.02, 3, 'take_innsta_0.0075', 20, 27, 10, 2.122849472255997, 2.4947073621712406, 104]
2017-09-28 00:31:30.607 INFO in 'ProfileAnalyzerTest' at line 2028: [16.132853735933335, 7.806248037237224, 0, 100000, 102000, 110000, 132000, 1, 0, 0.03, 3, 'take_innsta_0.02', 20, 27, 9, 3.838132437984752, 7.806248037237224, 93, 2.0666591247135226, 0, 100000, 102000, 133000, 160000, -1, 0, 0.02, 3, 'take_innsta_0.0075', 20, 27, 9, 1.9512669275661971, 2.0666591247135226, 103]
2017-09-28 00:31:30.608 INFO in 'ProfileAnalyzerTest' at line 2028: [16.65715683390807, 6.6769983070922985, 0, 100000, 101000, 110000, 132000, 1, 0, 0.03, 3, 'take_innsta_0.02', 20, 27, 8, 3.7376264839490974, 6.6769983070922985, 92, 2.4947073621712406, 0, 100000, 101000, 133000, 160000, -1, 0, 0.02, 3, 'take_innsta_0.0075', 20, 27, 10, 2.122849472255997, 2.4947073621712406, 104]
2017-09-28 00:31:30.608 INFO in 'ProfileAnalyzerTest' at line 2028: [18.371007190647454, 7.363992855121274, 0, 100000, 101000, 103000, 132000, 1, 0, 0.03, 3, 'take_innsta_0.02', 20, 27, 13, 4.3468788384827395, 7.363992855121274, 79, 2.4947073621712406, 0, 100000, 101000, 133000, 160000, -1, 0, 0.02, 3, 'take_innsta_0.0075', 20, 27, 10, 2.122849472255997, 2.4947073621712406, 104]
2017-09-28 00:31:30.608 INFO in 'ProfileAnalyzerTest' at line 2028: [10.569372439281329, 5.1142311341481825, 0, 100000, 102000, 110000, 130000, 1, 0, 0.03, 3, 'take_innsta_0.03', 20, 27, 8, 3.5377739183310255, 5.1142311341481825, 94, 2.0666591247135226, 0, 100000, 102000, 133000, 160000, -1, 0, 0.02, 3, 'take_innsta_0.0075', 20, 27, 9, 1.9512669275661971, 2.0666591247135226, 103]
